structure_id;structure_nr;structure_name;structure_cs;structure_inspection_date;structure_construction_year;element_id;element_nr;element_name;element_type_nr;element_type_name;element_bauart_nr;element_bauart_name;element_cs;element_inspection_date;element_extent;element_extent_unit;element_construction_year;element_cost_relevant;structure_of_element_relevant;element_cs_approx;element_typ_general_nr;element_dmg_process;element_dmg_process_scenario;element_expected_lifetime;element_repair_amounts;element_iv_strategy;element_det_speed_increase;element_has_no_error;element_is_used
e7f7f638-c676-ab47-9675-72a54c417b18;09P090-D;Pont sur la Baye de Montreux - Droite;2;43713;1970;00147ceb-e626-405e-8902-62c1d2afc6ce;AP_2D;Appareil d'appui pile 2 droite;3912;Punktkipplager;1201;Stahllager;92;43714;1;Stk;1970;TRUE;TRUE;3;18;70;neutral;20;2;3;0.05;TRUE;TRUE
e7f7f638-c676-ab47-9675-72a54c417b18;09P090-D;Pont sur la Baye de Montreux - Droite;2;43713;1970;a853c6fd-c7be-4b7b-a3e7-e29fc45662f4;AP_4G;Appareil d'appui pile 4 gauche;3912;Punktkipplager;1201;Stahllager;92;43711;1;Stk;1970;TRUE;TRUE;3;18;70;neutral;20;2;3;0.05;TRUE;TRUE
e7f7f638-c676-ab47-9675-72a54c417b18;09P090-D;Pont sur la Baye de Montreux - Droite;2;43713;1970;56ae9c08-954b-4c5e-8dd0-4ddc4c49603a;AP_3D;Appareil d'appui pile 3 droite;3912;Punktkipplager;1201;Stahllager;92;43714;1;Stk;1970;TRUE;TRUE;3;18;70;neutral;20;2;3;0.05;TRUE;TRUE
e7f7f638-c676-ab47-9675-72a54c417b18;09P090-D;Pont sur la Baye de Montreux - Droite;2;43713;1970;01ab5560-e4d8-4784-8226-6679688868d8;AP_4D;Appareil d'appui pile 4 droite;3912;Punktkipplager;1201;Stahllager;92;43711;1;Stk;1970;TRUE;TRUE;3;18;70;neutral;20;2;3;0.05;TRUE;TRUE
e7f7f638-c676-ab47-9675-72a54c417b18;09P090-D;Pont sur la Baye de Montreux - Droite;2;43713;1970;301621e9-fff0-4b25-9945-9373647e9603;AP_2G;Appareil d'appui pile 2 gauche;3912;Punktkipplager;1201;Stahllager;92;43711;1;Stk;1970;TRUE;TRUE;3;18;70;neutral;20;2;3;0.05;TRUE;TRUE
e7f7f638-c676-ab47-9675-72a54c417b18;09P090-D;Pont sur la Baye de Montreux - Droite;2;43713;1970;d326442d-4af9-4efc-9adf-37076f019125;AP_3G;Appareil d'appui pile 3 gauche;3912;Punktkipplager;1201;Stahllager;92;43711;1;Stk;1970;TRUE;TRUE;3;18;70;neutral;20;2;3;0.05;TRUE;TRUE
e7f7f638-c676-ab47-9675-72a54c417b18;09P090-D;Pont sur la Baye de Montreux - Droite;2;43713;1970;ae08d91c-deb1-4f01-95d7-637035ccbe4b;AP_0G;"Appareil d'appui culée ""Lausanne"" gauche (Amont)";391;Lager;1201;Stahllager;3;43710;1;Stk;1970;TRUE;TRUE;3;18;70;neutral;20;2;3;0.05;TRUE;TRUE
e7f7f638-c676-ab47-9675-72a54c417b18;09P090-D;Pont sur la Baye de Montreux - Droite;2;43713;1970;2b89f61c-582c-4982-83a3-a32494ad8587;AP_5G;"Appareil d'appui culée ""Valais"" gauche (Amont)";3913;Linienkipplager;1201;Stahllager;2;43711;1;Stk;1970;TRUE;TRUE;2;18;70;neutral;20;2;3;0.05;TRUE;TRUE
e7f7f638-c676-ab47-9675-72a54c417b18;09P090-D;Pont sur la Baye de Montreux - Droite;2;43713;1970;7d6a5e1e-748b-42fa-9311-eb669ed97331;AP_5D;"Appareil d'appui culée ""Valais"" droite (Aval) ";3913;Linienkipplager;1201;Stahllager;2;43711;1;Stk;1970;TRUE;TRUE;2;18;70;neutral;20;2;3;0.05;TRUE;TRUE
e7f7f638-c676-ab47-9675-72a54c417b18;09P090-D;Pont sur la Baye de Montreux - Droite;2;43713;1970;09f673e7-0550-41d4-8be4-b8a83a3b9395;CV;Contreventement;3817;Windverband;1141;Stahlkonstruktion;2;43710;445.6;m²;1970;TRUE;TRUE;2;11;40;neutral;80;4;3;0.05;TRUE;TRUE
e7f7f638-c676-ab47-9675-72a54c417b18;09P090-D;Pont sur la Baye de Montreux - Droite;2;43713;1970;dfc7d9f5-89e5-49cb-a6d3-66884fce580a;EN_3;Entretoise axe 3;3816;Querträger;1141;Stahlkonstruktion;2;43711;12.6;m²;1970;TRUE;TRUE;2;10;40;neutral;80;4;3;0.05;TRUE;TRUE
e7f7f638-c676-ab47-9675-72a54c417b18;09P090-D;Pont sur la Baye de Montreux - Droite;2;43713;1970;bb0c138f-9696-45ec-8720-937097428fa1;EN_4;Entretoise axe 4;3816;Querträger;1141;Stahlkonstruktion;2;43711;12.6;m²;1970;TRUE;TRUE;2;10;40;neutral;80;4;3;0.05;TRUE;TRUE
e7f7f638-c676-ab47-9675-72a54c417b18;09P090-D;Pont sur la Baye de Montreux - Droite;2;43713;1970;bccae9e5-323b-4789-a7ec-19e8f2391a77;JC_L;"Joint de chaussée ""Lausanne""";406;Fahrbahnübergang mit Fingerverschluss;\;andere Bauart;2;43710;13;m;0;TRUE;TRUE;2;19;60;neutral;20;2;3;0.05;TRUE;TRUE
e7f7f638-c676-ab47-9675-72a54c417b18;09P090-D;Pont sur la Baye de Montreux - Droite;2;43713;1970;54f37c90-3ab0-45d3-b8dd-e76dd15c6c58;JC_V;"Joint de chaussée ""Valais""";406;Fahrbahnübergang mit Fingerverschluss;1141;Stahlkonstruktion;2;43711;13;m;0;TRUE;TRUE;2;19;60;neutral;20;2;3;0.05;TRUE;TRUE
e7f7f638-c676-ab47-9675-72a54c417b18;09P090-D;Pont sur la Baye de Montreux - Droite;2;43713;1970;ea12177a-f2da-4fe0-9874-d46124e8c6f1;MA_LG;"Mur en aile culée ""Lausanne"" côté ""Gauche""";3806;Flügelmauer;1123;Stahlbetonkonstruktion;2;43710;42;m²;1970;TRUE;TRUE;2;7;10;neutral;80;4;3;0.05;TRUE;TRUE
e7f7f638-c676-ab47-9675-72a54c417b18;09P090-D;Pont sur la Baye de Montreux - Droite;2;43713;1970;f74c8e7c-0510-4f30-b5e2-1b1c12ce8c27;MA_LD;"Mur en aile culée ""Lausanne"" côté ""Droite""";3806;Flügelmauer;1123;Stahlbetonkonstruktion;3;43710;42;m²;1970;TRUE;TRUE;3;7;10;neutral;80;4;3;0.05;TRUE;TRUE
e7f7f638-c676-ab47-9675-72a54c417b18;09P090-D;Pont sur la Baye de Montreux - Droite;2;43713;1970;074a10ac-4964-4e9d-ad4d-1365ad032e62;GC_P;"Garde corps passerelle culée ""Valais""";664;Geländer;1141;Stahlkonstruktion;2;43713;38;m;1970;TRUE;TRUE;2;25;40;neutral;80;4;3;0.05;TRUE;TRUE
e7f7f638-c676-ab47-9675-72a54c417b18;09P090-D;Pont sur la Baye de Montreux - Droite;2;43713;1970;f8d4e6ac-5afd-4184-9fe0-6a46398af7ce;EN_2;Entretoise axe 2;3816;Querträger;1141;Stahlkonstruktion;2;43711;12.6;m²;1970;TRUE;TRUE;2;10;40;neutral;80;4;3;0.05;TRUE;TRUE
e7f7f638-c676-ab47-9675-72a54c417b18;09P090-D;Pont sur la Baye de Montreux - Droite;2;43713;1970;83b1b056-067d-4641-bfbc-a5df0a0a83e3;EN_TR1;Entretoises en travée 1 (n=5);3816;Querträger;1141;Stahlkonstruktion;2;43710;63;m²;1970;TRUE;TRUE;2;10;40;neutral;80;4;3;0.05;TRUE;TRUE
e7f7f638-c676-ab47-9675-72a54c417b18;09P090-D;Pont sur la Baye de Montreux - Droite;2;43713;1970;0b09c08a-fef0-4dc8-ad62-a09b5e833ad1;EN_TR4;Entretoises en travée 4 (n=7);3816;Querträger;1141;Stahlkonstruktion;2;43711;88.2;m²;1970;TRUE;TRUE;2;10;40;neutral;80;4;3;0.05;TRUE;TRUE
e7f7f638-c676-ab47-9675-72a54c417b18;09P090-D;Pont sur la Baye de Montreux - Droite;2;43713;1970;75701ce7-540f-45a7-a314-f5470a257e0a;EN_0;Entretoise axe 0;3816;Querträger;1141;Stahlkonstruktion;2;43710;12.6;m²;1970;TRUE;TRUE;2;10;40;neutral;80;4;3;0.05;TRUE;TRUE
e7f7f638-c676-ab47-9675-72a54c417b18;09P090-D;Pont sur la Baye de Montreux - Droite;2;43713;1970;55cba7e8-6ca4-49ae-8578-b815667d53f7;EN_5;Entretoise axe 5;3816;Querträger;1141;Stahlkonstruktion;2;43711;12.6;m²;1970;TRUE;TRUE;2;10;40;neutral;80;4;3;0.05;TRUE;TRUE
e7f7f638-c676-ab47-9675-72a54c417b18;09P090-D;Pont sur la Baye de Montreux - Droite;2;43713;1970;36ce3a62-2dc7-43ae-874c-556f297bfa52;CUA_L;"Culée ""Lausanne""";3101;Widerlager mit Kontrollgang;1123;Stahlbetonkonstruktion;2;43710;178.23;m²;1970;TRUE;TRUE;2;5;10;neutral;80;4;3;0.05;TRUE;TRUE
e7f7f638-c676-ab47-9675-72a54c417b18;09P090-D;Pont sur la Baye de Montreux - Droite;2;43713;1970;0444c37b-08ed-4412-b501-39aa712f86fb;EN_TR2;Entretoises en travée 2 (n=7);3816;Querträger;1141;Stahlkonstruktion;2;43711;88.2;m²;1970;TRUE;TRUE;2;10;40;neutral;80;4;3;0.05;TRUE;TRUE
e7f7f638-c676-ab47-9675-72a54c417b18;09P090-D;Pont sur la Baye de Montreux - Droite;2;43713;1970;9ef7e138-6d1d-4378-9dc2-d3703ff68cd3;RV;Revêtement;631;Deckschicht;221;Asphaltmischgut;2;43669;3291;m²;1978;TRUE;TRUE;2;24;80;neutral;20;2;3;0.05;TRUE;TRUE
e7f7f638-c676-ab47-9675-72a54c417b18;09P090-D;Pont sur la Baye de Montreux - Droite;2;43713;1970;cb2373bb-c54e-4f03-a0a5-459c858fe211;ET;Etanchéité;5403;Fahrbahnabdichtung;21;Abdichtungsart;2;43710;3291;m²;0;TRUE;TRUE;2;23;90;neutral;20;2;3;0.05;TRUE;TRUE
e7f7f638-c676-ab47-9675-72a54c417b18;09P090-D;Pont sur la Baye de Montreux - Droite;2;43713;1970;d4940aee-e768-4190-8fd8-cc9a86d88432;EN_1;Entretoise axe 1;3816;Querträger;1141;Stahlkonstruktion;2;43711;12.6;m²;1970;TRUE;TRUE;2;10;40;neutral;80;4;3;0.05;TRUE;TRUE
e7f7f638-c676-ab47-9675-72a54c417b18;09P090-D;Pont sur la Baye de Montreux - Droite;2;43713;1970;195fbc45-d7e2-4564-a7bc-7429859eef07;EN_TR3;Entretoises en travée 3 (n=7);3816;Querträger;1141;Stahlkonstruktion;2;43711;88.2;m²;1970;TRUE;TRUE;2;10;40;neutral;80;4;3;0.05;TRUE;TRUE
e7f7f638-c676-ab47-9675-72a54c417b18;09P090-D;Pont sur la Baye de Montreux - Droite;2;43713;1970;e3f1da6a-dd16-412b-bf8d-4e346c08909a;EN_TR5;Entretoises en travée 5 (n=5);3816;Querträger;1141;Stahlkonstruktion;2;43711;63;m²;1970;TRUE;TRUE;2;10;40;neutral;80;4;3;0.05;TRUE;TRUE
e7f7f638-c676-ab47-9675-72a54c417b18;09P090-D;Pont sur la Baye de Montreux - Droite;2;43713;1970;2aca6bde-b3ea-4f8c-9941-52fae2aab351;BO_D;Bordure droite (Aval);3813;Randborde;1123;Stahlbetonkonstruktion;2;43710;466;m²;1970;TRUE;TRUE;2;16;10;neutral;80;4;3;0.05;TRUE;TRUE
e7f7f638-c676-ab47-9675-72a54c417b18;09P090-D;Pont sur la Baye de Montreux - Droite;2;43713;1970;8892345b-5f18-419c-bbc0-92dd88231471;PI_3;Pile axe 3;3221;Einzelpfeiler;1123;Stahlbetonkonstruktion;2;43713;1215;m²;1970;TRUE;TRUE;2;9;10;neutral;80;4;3;0.05;TRUE;TRUE
e7f7f638-c676-ab47-9675-72a54c417b18;09P090-D;Pont sur la Baye de Montreux - Droite;2;43713;1970;d0b4b091-4622-4da6-8b49-73da7abb901f;GL_G;Glissière gauche (amont);663;Leitschranke;1141;Stahlkonstruktion;3;43630;274.25;m;0;TRUE;TRUE;3;25;40;neutral;80;4;3;0.05;TRUE;TRUE
e7f7f638-c676-ab47-9675-72a54c417b18;09P090-D;Pont sur la Baye de Montreux - Droite;2;43713;1970;72bca867-4e82-4a44-abea-04a90bc72762;PI_1;Pile axe 1;3221;Einzelpfeiler;1123;Stahlbetonkonstruktion;2;43711;639;m²;1970;TRUE;TRUE;2;9;10;neutral;80;4;3;0.05;TRUE;TRUE
e7f7f638-c676-ab47-9675-72a54c417b18;09P090-D;Pont sur la Baye de Montreux - Droite;2;43713;1970;422da79a-79cc-4225-ad10-d37184c42fe1;PI_2;Pile axe 2;3221;Einzelpfeiler;1123;Stahlbetonkonstruktion;2;43711;1250;m²;1970;TRUE;TRUE;2;9;10;neutral;80;4;3;0.05;TRUE;TRUE
e7f7f638-c676-ab47-9675-72a54c417b18;09P090-D;Pont sur la Baye de Montreux - Droite;2;43713;1970;6215c982-e467-4ccb-b2c6-0d9279a63c03;PI_4;Pile axe 4;3221;Einzelpfeiler;1123;Stahlbetonkonstruktion;2;43713;1215;m²;1970;TRUE;TRUE;2;9;10;neutral;80;4;3;0.05;TRUE;TRUE
e7f7f638-c676-ab47-9675-72a54c417b18;09P090-D;Pont sur la Baye de Montreux - Droite;2;43713;1970;9ba44254-d0c7-45cb-8ee2-958345e990f0;PO_G;Poutre principale gauche (métal);3303;Vollwandträger;1141;Stahlkonstruktion;2;43711;1393.2;m²;1970;TRUE;TRUE;2;11;40;neutral;80;4;3;0.05;TRUE;TRUE
e7f7f638-c676-ab47-9675-72a54c417b18;09P090-D;Pont sur la Baye de Montreux - Droite;2;43713;1970;f1993b1a-af77-4767-88c9-19e680b7ada4;GL_D;Glissière droite (aval);663;Leitschranke;1141;Stahlkonstruktion;3;43669;274.25;m;0;TRUE;TRUE;3;25;40;neutral;80;4;3;0.05;TRUE;TRUE
48d8ead8-a845-9947-b506-169657a5d41d;09V098-D;Viaduc de la Plaine du Rhône - Droite;2;43650;1970;72fca91a-79f5-314c-8673-fb16bccbd793;RE-D;Revêtement pont D;631;Deckschicht;221;Asphaltmischgut;0;45364;13828;m²;1970;TRUE;TRUE;2;24;80;neutral;20;2;3;0.05;TRUE;TRUE
48d8ead8-a845-9947-b506-169657a5d41d;09V098-D;Viaduc de la Plaine du Rhône - Droite;2;43650;1970;216b55fd-9b3c-453f-8e78-b3932a72cf0f;TAS-D;Tablier supérieur pont D;371;Platte;1126;Spannbetonkonstruktion (ohne Verbund);9;43697;14102;m²;1970;TRUE;TRUE;3;14;10;neutral;80;4;3;0.05;TRUE;TRUE
48d8ead8-a845-9947-b506-169657a5d41d;09V098-D;Viaduc de la Plaine du Rhône - Droite;2;43650;1970;cedf6f27-8b20-49cb-b249-fbe7ed08a732;PI09;Pile 09;322;Pfeiler;1123;Stahlbetonkonstruktion;2;43648;137.3;m²;1970;TRUE;TRUE;2;9;10;neutral;80;4;3;0.05;TRUE;TRUE
48d8ead8-a845-9947-b506-169657a5d41d;09V098-D;Viaduc de la Plaine du Rhône - Droite;2;43650;1970;7f462979-8903-4908-9fe5-9e637861c1f8;PI11;Pile 11;322;Pfeiler;1123;Stahlbetonkonstruktion;2;43648;133.2;m²;1970;TRUE;TRUE;2;9;10;neutral;80;4;3;0.05;TRUE;TRUE
48d8ead8-a845-9947-b506-169657a5d41d;09V098-D;Viaduc de la Plaine du Rhône - Droite;2;43650;1970;c14b2936-8dd7-445d-9f05-d8476a1074aa;EN23;Entretoise 23;3816;Querträger;1123;Stahlbetonkonstruktion;2;43643;45.5;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
48d8ead8-a845-9947-b506-169657a5d41d;09V098-D;Viaduc de la Plaine du Rhône - Droite;2;43650;1970;687a018d-b44b-49be-80b8-19cd9a5b41c4;PI19;Pile 19;322;Pfeiler;1123;Stahlbetonkonstruktion;2;43643;120.4;m²;1970;TRUE;TRUE;2;9;10;neutral;80;4;3;0.05;TRUE;TRUE
48d8ead8-a845-9947-b506-169657a5d41d;09V098-D;Viaduc de la Plaine du Rhône - Droite;2;43650;1970;c6c2096d-d00b-4b54-9527-d8be5dd85d57;PI21;Pile 21;322;Pfeiler;1123;Stahlbetonkonstruktion;2;43643;118;m²;1970;TRUE;TRUE;2;9;10;neutral;80;4;3;0.05;TRUE;TRUE
48d8ead8-a845-9947-b506-169657a5d41d;09V098-D;Viaduc de la Plaine du Rhône - Droite;2;43650;1970;69c98f83-0024-4fb8-8860-b2b2843a432b;PI27;Pile 27;322;Pfeiler;1123;Stahlbetonkonstruktion;2;43641;107.1;m²;1970;TRUE;TRUE;2;9;10;neutral;80;4;3;0.05;TRUE;TRUE
48d8ead8-a845-9947-b506-169657a5d41d;09V098-D;Viaduc de la Plaine du Rhône - Droite;2;43650;1970;d23d0503-fd68-4af6-a1a8-cefab4539e19;PI28B;Pile 28B;322;Pfeiler;1123;Stahlbetonkonstruktion;2;43641;104.4;m²;1970;TRUE;TRUE;2;9;10;neutral;80;4;3;0.05;TRUE;TRUE
48d8ead8-a845-9947-b506-169657a5d41d;09V098-D;Viaduc de la Plaine du Rhône - Droite;2;43650;1970;9e2ffabe-f078-4768-a486-5c257798358b;PI29;Pile 29;322;Pfeiler;1123;Stahlbetonkonstruktion;2;43641;100.8;m²;1970;TRUE;TRUE;2;9;10;neutral;80;4;3;0.05;TRUE;TRUE
48d8ead8-a845-9947-b506-169657a5d41d;09V098-D;Viaduc de la Plaine du Rhône - Droite;2;43650;1970;7e73f724-fe9b-4301-8b84-fdb1edb5d24a;PI31;Pile 31;322;Pfeiler;1123;Stahlbetonkonstruktion;2;43641;94.4;m²;1970;TRUE;TRUE;2;9;10;neutral;80;4;3;0.05;TRUE;TRUE
48d8ead8-a845-9947-b506-169657a5d41d;09V098-D;Viaduc de la Plaine du Rhône - Droite;2;43650;1970;ccaa78a4-9c62-4056-ab3c-93267e502d95;PI25;Pile 25;322;Pfeiler;1123;Stahlbetonkonstruktion;2;43643;109.9;m²;1970;TRUE;TRUE;2;9;10;neutral;80;4;3;0.05;TRUE;TRUE
48d8ead8-a845-9947-b506-169657a5d41d;09V098-D;Viaduc de la Plaine du Rhône - Droite;2;43650;1970;0da65f5d-3afe-4a33-96a9-8d78474ccf87;PI14;Pile 14;322;Pfeiler;1123;Stahlbetonkonstruktion;2;43648;127.5;m²;1970;TRUE;TRUE;2;9;10;neutral;80;4;3;0.05;TRUE;TRUE
48d8ead8-a845-9947-b506-169657a5d41d;09V098-D;Viaduc de la Plaine du Rhône - Droite;2;43650;1970;d5eb83f7-27dc-4bc4-85ef-4c23af66cf37;POGA-D;Poutre gauche pont D;33;Träger;1125;Spannbetonkonstruktion;2;43650;5394.02;m²;1970;TRUE;TRUE;2;11;10;neutral;80;4;3;0.05;TRUE;TRUE
48d8ead8-a845-9947-b506-169657a5d41d;09V098-D;Viaduc de la Plaine du Rhône - Droite;2;43650;1970;711f6dd0-a757-4da3-9797-7354a0e63f99;PI23;Pile 23;322;Pfeiler;1123;Stahlbetonkonstruktion;2;43643;114.4;m²;1970;TRUE;TRUE;2;9;10;neutral;80;4;3;0.05;TRUE;TRUE
48d8ead8-a845-9947-b506-169657a5d41d;09V098-D;Viaduc de la Plaine du Rhône - Droite;2;43650;1970;8475fd0d-cfe2-4f0f-aa2d-f8e81078e213;PI15;Pile 15;322;Pfeiler;1123;Stahlbetonkonstruktion;2;43643;126.8;m²;1970;TRUE;TRUE;2;9;10;neutral;80;4;3;0.05;TRUE;TRUE
48d8ead8-a845-9947-b506-169657a5d41d;09V098-D;Viaduc de la Plaine du Rhône - Droite;2;43650;1970;d229a056-9575-4460-846b-ae0903da3ed5;PI22;Pile 22;322;Pfeiler;1123;Stahlbetonkonstruktion;2;43643;116.8;m²;1970;TRUE;TRUE;2;9;10;neutral;80;4;3;0.05;TRUE;TRUE
48d8ead8-a845-9947-b506-169657a5d41d;09V098-D;Viaduc de la Plaine du Rhône - Droite;2;43650;1970;3c7d41f6-25db-44d3-aebf-7e2623b85e6c;PI08 ;Pile 08;322;Pfeiler;1123;Stahlbetonkonstruktion;2;43648;145.2;m²;1970;TRUE;TRUE;2;9;10;neutral;80;4;3;0.05;TRUE;TRUE
48d8ead8-a845-9947-b506-169657a5d41d;09V098-D;Viaduc de la Plaine du Rhône - Droite;2;43650;1970;6b4a5636-9bf6-4d51-ab73-4aff235725ee;PI13A;Pile 13A;322;Pfeiler;1123;Stahlbetonkonstruktion;2;43648;129.8;m²;1970;TRUE;TRUE;2;9;10;neutral;80;4;3;0.05;TRUE;TRUE
48d8ead8-a845-9947-b506-169657a5d41d;09V098-D;Viaduc de la Plaine du Rhône - Droite;2;43650;1970;94da6a4e-09a0-44a0-a5f7-28504a0c8fa1;PODR-D;Poutre droite pont D;33;Träger;1125;Spannbetonkonstruktion;2;43648;5394.02;m²;1970;TRUE;TRUE;2;11;10;neutral;80;4;3;0.05;TRUE;TRUE
48d8ead8-a845-9947-b506-169657a5d41d;09V098-D;Viaduc de la Plaine du Rhône - Droite;2;43650;1970;876f4141-0726-4a79-938d-b5009733ca49;PI10;Pile 10;322;Pfeiler;1123;Stahlbetonkonstruktion;2;43648;135.04;m²;1970;TRUE;TRUE;2;9;10;neutral;80;4;3;0.05;TRUE;TRUE
48d8ead8-a845-9947-b506-169657a5d41d;09V098-D;Viaduc de la Plaine du Rhône - Droite;2;43650;1970;7658f00b-97ea-4882-ba70-25739d985d45;APLS1-D;Appui culée Lausanne 1 pont D;3911;Verformungslager;1202;Elastomerlager;2;43650;1;Stk;1970;TRUE;TRUE;2;18;70;neutral;20;2;3;0.05;TRUE;TRUE
48d8ead8-a845-9947-b506-169657a5d41d;09V098-D;Viaduc de la Plaine du Rhône - Droite;2;43650;1970;2f5f4b0f-2e8d-4ef4-9490-b28865e05a83;APLS2-D;Appui culée Lausanne 2 pont D;3911;Verformungslager;1202;Elastomerlager;2;43650;1;Stk;1970;TRUE;TRUE;2;18;70;neutral;20;2;3;0.05;TRUE;TRUE
48d8ead8-a845-9947-b506-169657a5d41d;09V098-D;Viaduc de la Plaine du Rhône - Droite;2;43650;1970;db6b7b61-676b-4f96-b823-7bb84dc20871;APLS3-D;Appui culée Lausanne 3 pont D;3911;Verformungslager;1202;Elastomerlager;2;43650;1;Stk;1970;TRUE;TRUE;2;18;70;neutral;20;2;3;0.05;TRUE;TRUE
48d8ead8-a845-9947-b506-169657a5d41d;09V098-D;Viaduc de la Plaine du Rhône - Droite;2;43650;1970;8dcf5ccb-c4fc-446c-a1d7-bf12b8574b76;APSM3-D;Appui culée St-Maurice 3 pont D;3913;Linienkipplager;1201;Stahllager;2;43664;1;Stk;1970;TRUE;TRUE;2;18;70;neutral;20;2;3;0.05;TRUE;TRUE
48d8ead8-a845-9947-b506-169657a5d41d;09V098-D;Viaduc de la Plaine du Rhône - Droite;2;43650;1970;722a7355-cf29-4279-a4bb-d189c1f97fdb;APSM1-D;Appui culée St-Maurice 1 pont D;3913;Linienkipplager;1201;Stahllager;2;43664;1;Stk;1970;TRUE;TRUE;2;18;70;neutral;20;2;3;0.05;TRUE;TRUE
48d8ead8-a845-9947-b506-169657a5d41d;09V098-D;Viaduc de la Plaine du Rhône - Droite;2;43650;1970;9cbb2334-ef05-4019-b139-ab030af89524;PI32;Pile 32;322;Pfeiler;1123;Stahlbetonkonstruktion;2;43641;90.3;m²;1970;TRUE;TRUE;2;9;10;neutral;80;4;3;0.05;TRUE;TRUE
48d8ead8-a845-9947-b506-169657a5d41d;09V098-D;Viaduc de la Plaine du Rhône - Droite;2;43650;1970;a855b71e-74d3-4751-8249-4b662f9f96cd;BOGA-D;Bordure gauche pont D;3813;Randborde;1123;Stahlbetonkonstruktion;0;45364;1657.06;m²;1970;TRUE;TRUE;2;16;10;neutral;80;4;3;0.05;TRUE;TRUE
48d8ead8-a845-9947-b506-169657a5d41d;09V098-D;Viaduc de la Plaine du Rhône - Droite;2;43650;1970;42c1a029-819d-4988-8c2b-b38f91114040;EN03;Entretoise 03;3816;Querträger;1123;Stahlbetonkonstruktion;2;43650;45.5;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
48d8ead8-a845-9947-b506-169657a5d41d;09V098-D;Viaduc de la Plaine du Rhône - Droite;2;43650;1970;d347cf4d-eda7-4bc8-b245-1ac97dd69027;EN04;Entretoise 04;3816;Querträger;1123;Stahlbetonkonstruktion;2;43650;45.5;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
48d8ead8-a845-9947-b506-169657a5d41d;09V098-D;Viaduc de la Plaine du Rhône - Droite;2;43650;1970;9262242c-aef4-4035-a541-0edd467d16f6;EN32;Entretoise 32;3816;Querträger;1123;Stahlbetonkonstruktion;2;43641;45.5;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
48d8ead8-a845-9947-b506-169657a5d41d;09V098-D;Viaduc de la Plaine du Rhône - Droite;2;43650;1970;94a4f9cd-9695-4cde-9bf2-09d1321e3e8a;EN33;Entretoise 33;3816;Querträger;1123;Stahlbetonkonstruktion;2;43641;45.5;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
48d8ead8-a845-9947-b506-169657a5d41d;09V098-D;Viaduc de la Plaine du Rhône - Droite;2;43650;1970;55d201ae-493e-40af-add6-2fd5e9f906f8;EN35;Entretoise 35;3816;Querträger;1123;Stahlbetonkonstruktion;2;43636;45.5;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
48d8ead8-a845-9947-b506-169657a5d41d;09V098-D;Viaduc de la Plaine du Rhône - Droite;2;43650;1970;4127fbf4-cf30-4762-85b8-81592847395b;EN34;Entretoise 34;3816;Querträger;1123;Stahlbetonkonstruktion;2;43641;45.5;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
48d8ead8-a845-9947-b506-169657a5d41d;09V098-D;Viaduc de la Plaine du Rhône - Droite;2;43650;1970;1da35609-8df8-405a-91e8-b2370ea494a6;EN36;Entretoise 36;3816;Querträger;1123;Stahlbetonkonstruktion;2;43636;45.5;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
48d8ead8-a845-9947-b506-169657a5d41d;09V098-D;Viaduc de la Plaine du Rhône - Droite;2;43650;1970;905b0c73-2535-4096-9cad-818427931c82;EN37;Entretoise 37;3816;Querträger;1123;Stahlbetonkonstruktion;2;43636;45.5;m²;1970;TRUE;TRUE;2;10;10;neutral;80;4;3;0.05;TRUE;TRUE
48d8ead8-a845-9947-b506-169657a5d41d;09V098-D;Viaduc de la Plaine du Rhône - Droite;2;43650;1970;c3c6fb3c-1632-444a-ad20-a4bb070fb64e;PI13B;Pile 13B;322;Pfeiler;1123;Stahlbetonkonstruktion;2;43648;129.6;m²;1970;TRUE;TRUE;2;9;10;neutral;80;4;3;0.05;TRUE;TRUE
48d8ead8-a845-9947-b506-169657a5d41d;09V098-D;Viaduc de la Plaine du Rhône - Droite;2;43650;1970;e0fe863c-8ff2-40df-b96d-d258103cd2c6;PI18;Pile 18;322;Pfeiler;1123;Stahlbetonkonstruktion;2;43643;121.6;m²;1970;TRUE;TRUE;2;9;10;neutral;80;4;3;0.05;TRUE;TRUE
48d8ead8-a845-9947-b506-169657a5d41d;09V098-D;Viaduc de la Plaine du Rhône - Droite;2;43650;1970;b0ee8cd7-d533-495c-9bf6-24d5000b9e84;PI20;Pile 20;322;Pfeiler;1123;Stahlbetonkonstruktion;2;43643;119.2;m²;1970;TRUE;TRUE;2;9;10;neutral;80;4;3;0.05;TRUE;TRUE
